author,body,prefix,summary,title,url
Rafael Castillo Vizcaíno,"
Miguel Ángel Borja denunció a través de su cuenta en Facebook que un grupo de jóvenes drogadictos, a las cuales no identificó, violó y maltrató a uno de los terneros que tiene en su finca en Tierralta, Córdoba.
El atacante, que se encuentra pasando la cuarentena con su familia en su pueblo natal, lamentó el aberrante episodio.

“Dios escucha nuestras oraciones y vamos a salir victoriosos”: Miguel Ángel Borja

“Esta vaca fue víctima de violación y maltratos hace unas noches atrás, por un grupo de jóvenes que se la pasan por el sector del Rosario y el Virgilio Vargas consumiendo drogas y creyéndose los dueños de la zona”, aseguró Borja.
“Es hora que esto cambie, se dediquen a buscar de Jesús y aprovechen ese tiempo para cosas productivas, por favor, madres y padres de familias estén más pendientes de sus hijos”, agregó el goleador sabanero.

“Me hace falta entrenar con los compañeros”: Borja 

",," El delantero de Junior, que se encuentra pasando la cuarentena en Tierralta, Córdoba, asegura que un grupo de jóvenes drogadictos violaron y maltrataron a uno de sus terneros.
",En video | Miguel Ángel Borja denuncia un hecho aberrante en su finca,https://www.elheraldo.co/rincon-juniorista/en-video-miguel-angel-borja-denuncia-un-hecho-aberrante-en-su-finca-716746
"

","
Solo, encerrado en el apartaestudio donde vive desde hace un tiempo, cerca de la calle 72 con carrera 47, Miguel Ángel ‘el Zurdo’ López pasa los días de cuarentena obligada que impuso el Gobierno Nacional para tratar de evitar la propagación del coronavirus en el país.
A sus 78 años, el técnico argentino es consciente que debe cuidarse mucho más. No le teme al virus, pero si lo respeta. “No pienso darle ninguna ventaja, eh”, responde jocosamente, con su acento argentino, reconociendo en sus palabras el gran daño que la pandemia ha causado en el mundo, especialmente en personas como él, de avanzada edad.
En diálogo con EL HERALDO, ‘el Zurdo’ habla de cómo pasa los días, de sus preocupaciones, de la zozobra que le produce el hecho de estar lejos de su familia, a la que extraña y espera ver pronto para darle un cálido abrazo.
",,"
En diálogo con EL HERALDO, el técnico argentino, de 78 años, habla de cómo pasa los días de la cuarentena por el coronavirus, de sus miedos, sus deseos y, obviamente, del Junior. Espero pronto volver a su cotidianidad en su amada Barranquilla, donde reside desde hace un tiempo.
","“Este virus es como jugarle al Barcelona con diez hombres... duro, duro”: Miguel Ángel ‘El Zurdo’ López",https://www.elheraldo.co/rincon-juniorista/este-virus-es-como-jugarle-al-barcelona-con-diez-hombres-duro-duro-miguel-angel-el
"

","
En medio de la cuarentena por el coronavirus, Luis Amaranto Perea hace un alto en el camino para valorar la experiencia que está viviendo en Junior, como asistente de Julio Comesaña, en estos primeros meses de 2020.
El histórico exdefensor antioqueño llegó a Barranquilla con el objetivo de seguir aprendiendo y asegura estar en el “lugar indicado” para poder fortalecer más esos conocimientos que necesita para llegar a ser un gran técnico.
En diálogo con EL HERALDO, Amaranto habló de Junior, de Comesaña, de las críticas que ha recibido el equipo y le dio un toque de atención al ‘Chino’ Sandoval, involucrado en una fiesta en plena cuarentena.
",,"
El histórico exdefensor antioqueño, hoy mano derecha de Comesaña, habló con EL HERALDO de cómo va su experiencia en el equipo rojiblanco.
","“Comesaña es uno de los mejores, sabe transmitir las cosas”: Amaranto Perea",https://www.elheraldo.co/rincon-juniorista/comesana-es-uno-de-los-mejores-sabe-transmitir-las-cosas-amaranto-perea-715615
"

","
José Eugenio Hernández mantiene intacto el espíritu conversador y bonachón que lo caracterizó en su paso por Barranquilla en 2011. El director técnico bogotano, quien hoy en día está al frente del Universitario de Ecuador, habló de todo con EL HERALDO, pero a lo que más le dedicó tiempo en la distendida y larga charla fue a ese amor que tanto extraña: la escuadra barranquillera.
“Yo me enamoré de Barranquilla, de cada una de sus calles y obviamente de Junior. Mi corazón añora volver”, manifestó el estratega, de 64 años, quien se encuentra confinado en su casa en Ambato, capital de la Provincia de Tungurahua, debido a la crisis sanitaria que afronta el país vecino por la pandemia del nuevo coronavirus.
",,"
El DT bogotano, campeón con el cuadro rojiblanco en 2011, contó detalles de su paso por Barranquilla y cómo le ha ido en el fútbol ecuatoriano.
",“El que no se enamore de Junior no tiene sentimientos”: ‘Cheché’ Hernández,https://www.elheraldo.co/rincon-juniorista/el-que-no-se-enamore-de-junior-no-tiene-sentimientos-cheche-hernandez-715411
Saith Daniel Ferez Boneth,"
Después de más de seis años de litigio, el Tribunal de Arbitraje Deportivo, TAS, estableció que el Junior de deberá pagarle al Club Deportivo Juventud Las América, de Santa Marta, la formación deportiva del futbolista Jarlan Barrera.
Este ente regulador de la legislación deportiva a nivel mundial revocó la decisión del 11 de marzo de 2019, proferida por la Federación Colombiana de Fútbol, por lo que el equipo rojiblanco deberá cancelar 38 millones, cifra establecida en primera instancia, y los intereses de la misma, que llegarían a 12 millones, para un total de 50.
Adicionalmente los costos legales y de otra naturaleza en que incurrió en el presente procedimiento ante el TAS, lo que ascendería la cifra a 140 millones de pesos aproximadamente.
“No entendemos por qué Junior no ha querido reconocer el derecho de formación de Jarlan Barrera. Es un equipo grande en Colombia y sabe muy bien que es un tema legal, pero aquí en Colombia fue imposible obligarlos a que lo cancelaran, por lo que tuvimos que irnos a las instancias internacional, y por fortuna nos dieron la razón”, manifestó el abogado César Giraldo, representante legal del Club Deportivo Juventud Las Américas.
Además, agregó que esta sanción “debe servir de ejemplo para que los equipos, sea grande o pequeño, cumplan con este procedimiento y permitan que las escuelas de formación continúen con su trabajo de preparar más figuras para el deporte”. Junior tiene la opción de apelar esta decisión ante el TAS.
Jarlan Barrera jugó en Junior de 2013 a 2018 y luego pasó a Rosario Central de Argentina. En la actualidad hace parte de la plantilla de Atlético Nacional.
 
",," El TAS falló a favor del Club Juventud Las América de Santa Marta.
","Junior, obligado a pagar por formación de Jarlan Barrera",https://www.elheraldo.co/rincon-juniorista/junior-obligado-pagar-por-formacion-de-jarlan-barrera-713960
"

","
Miguel Borja pasa los días de confinamiento en Tierralta, Córdoba, junto a su familia. El delantero rojiblanco disfruta de los sonidos del campo, comparte con sus más allegados, saca tiempo, sagradamente, para entrenar y mantenerse en forma y guía, desde la distancia, las ayudas que él, a través de su fundación, le brinda a las familias más necesitadas que hoy sufren con todos los embates provocados por la pandemia del coronavirus.
En diálogo con EL HERALDO, el delantero cordobés, de 27 años, cuenta cómo es su rutina diaria tras es el aislamiento obligatorio y analiza toda la situación que pasa en Colombia y el mundo desde un punto de vista religioso.
",,"
El atacante cordobés, de 27 años, habló con EL HERALDO de cómo son sus días de aislamiento en Tierralta, Córdoba. Confía en que pronto se supere esta crisis para volver a ponerse la rojiblanca.
",“Dios escucha nuestras oraciones y vamos a salir victoriosos”: Miguel Ángel Borja,https://www.elheraldo.co/rincon-juniorista/dios-escucha-nuestras-oraciones-y-vamos-salir-victoriosos-miguel-angel-borja
William González Badillo,"
En Junior se ponen el overol para ayudar a los más necesitados en esta crisis provocada por la pandemia del coronavirus. Los jugadores del equipo rojiblanco, a título personal, se han unido a diferentes campañas para darles una mano a esas personas vulnerables que se han visto afectadas por la cuarentena obligatoria propuesta por el gobierno para intentar frenar la propagación del COVID-19 en el país.
Mercados, almuerzos y ayudas económicas son parte de las donaciones que un grupo de jugadores ha realizado en Barranquilla y la región. Viera, incluso, también le ha dado una mano a sus compatriotas en Uruguay, donde el virus ha golpedo fuertemente la economía.
“Hago un llamado a la solidaridad. Todos sabemos que, por un tema económico, no es fácil para muchas personas hacer la cuarentena, entonces los que sí puedan ayudar que den una mano a los más necesitados. Los empresarios, en especial, que busquen la manera de no echar a sus empleados, que por el contrario les den, de una manera u otra, los recursos para poder soportar este duro momento. Todo va a pasar y va a pasar más rápido si nos ayudamos entre nosotros mismos”, dijo Viera, arquero y capitán del equipo rojiblanco en diálogo con EL HERALDO.
“La cuarentena tarde o temprano se tenía que realizar, porque es necesaria para que esto se acabe y no provoque tantos muertos. Hay que cuidar la vida nuestra y la del otro. De nosotros depende si esto es solo por unos días o por mucho más tiempo. Quiero agradecer, de paso, al gobierno local, a Elsa (Noguera) y (Jaime) a Pumarejo, porque no le han dado la espalda a la situación. Ojalá sea así hasta el final”, agregó el cancerbero tiburón, que se apoya a través de la Fundación Finsocial.
Miguel Borja también ha estado muy pendiente para dar la mano cuando se necesite a través de su fundación, que ha ayudado a gente tanto en Tierralta, Córdoba, como en Barranquilla.
“Ayer se entregaron unos mercados junto con la alcaldía de Tierralta y se hizo algo muy lindo para ayudar a familias de escaso recursos. En Barranquilla la fundación se unió para dar unos mercados. Esta es una labor que está gestionando (José Luis) Chunga para muchas familias necesitadas. Invito a las personas en Barranquilla que se unan a esto y puedan donar también su mercadito a las personas más vulnerables”, manifestó el atacante.
José Luis Chunga, por su parte, agradece la disposición de varios miembros de la familia rojiblanca para ayudar en esta excelente iniciativa.
“Esto es un tema humanitario. Las familias más necesitadas requieren de la ayuda de esas personas que tienen la bendición o la oportunidad de contribuir. Aquí es donde tiene que resaltar la parte humana y el corazón del hombre. Esto ha sido de todos los compañeros. Nosotros en el equipo tenemos algo muy claro, que cuando vamos a dar las cosas las damos de corazón. Esto ha sido un trabajo de todos, luego de ponernos de acuerdo en nuestro grupo de whatsapp. La idea es donar la mayor cantidad de mercados que podamos”, concluyó.
",," Entre todos dan la mano en medio de la crisis del coronavirus. Esperan seguir donando mercados durante la cuarentena.
",Jugadores del Junior se ponen el overol para ayudar a los más necesitados,https://www.elheraldo.co/rincon-juniorista/jugadores-del-junior-se-ponen-el-overol-para-ayudar-los-mas-necesitados-712611
Rafael Castillo Vizcaíno,"
La Biblia es imprescindible para Miguel Ángel Borja. El delantero de Junior es fiel creyente en la palabra de Dios y a Él se aferra siempre, mucho más en estos días de aislamiento preventivo por el coronavirus.
Rodeado de su familia, en su casa-finca en su pueblo natal, Tierralta, Córdoba, Borja afronta el confinamiento ordenado por el presidente Iván Duque. Unión familiar y La Palabra sagrada son sus fortalezas para darle la batalla a la pandemia que generó el encierro y que lo distanció momentáneamente del sueño rojiblanco que tanto había procurado.
“No ha sido fácil estar alejado todo este tiempo del ritmo que llevábamos, el ritmo de entrenamiento con los compañeros, hace mucha falta eso”, reconoció Borja a través de un video que grabó en la cancha de su propiedad y que fue emitido en Caracol Noticias.
Ahí ha venido trabajando en los últimos días individualmente, con una serie de ejercicios recomendados por el preparador físico de Junior, el uruguayo Alejandro Cáceres, para no perder la forma física. En el mismo plan se encuentra el resto de jugadores tiburones en su respectiva residencia. 
“He tratado de comprar implementos que me sirvan a mí y a los niños de la Fundación, esta cancha les pertenece a ellos. Estamos trabajando firmemente para que cuand llegue la bendición de poder jugar nuevamente, estemos bien preparados”, dijo el artillero sabanero.
En su hogar, rodeado de los suyos, los que lo vieron crecer y los que él está formando, Miguel Ángel dibuja con fe y oración un panorama optimista. 
“Este tiempo es muy importante y bonito también para quedarse en casa, para compartir en familia. Oren al Señor para que les dé inteligencia y sabiduría, el tiempo de Dios, la venida del Señor, se está acercando”, comentó Borja, enfatizando en su creencia religiosa. 
El atacante comparte un grupo en WhatsApp con varios futbolistas entre quienes se encuentran su compañero y amigo José Luis Chunga, Carlos Bacca, Juan Guillermo Cuadrado, Dávinson Sánchez, Daniel Torres y Wílmar Barrios, entre otros. Todos escuchan las prédicas del pastor Juan Guillermo Ricaurte.
“El propósito de Dios se estará cumpliendo cada día, debemos obedecerle porque se vienen tiempos difíciles, es hora de humillarnos ante Él. Solo queda seguir trabajando a la distancia y creer que todo pasará muy pronto. Muchas bendiciones para toda Colombia, que Dios los bendiga a todos”, puntualizó.
",," El delantero de Junior vive la cuarentena por el coronavirus en su pueblo natal, Tierralta, Córdoba, con mucha fe y oración.
",“Me hace falta entrenar con los compañeros”: Borja,https://www.elheraldo.co/rincon-juniorista/me-hace-falta-entrenar-con-los-companeros-borja-712264
William González Badillo,"
Kelis Peduzine, Sandra Sepúlveda y Leidy Ríos, tres de las integrantes de las Tiburonas en 2018, hablaron sobre la denuncia pública que realizó Nicole Regnier contra Álvaro ‘Calidad’ Núñez por supuesto acoso.
Regnier de 25 años, en entrevista con el programa de internet ‘Otro podcast más’, manifestó que Núñez la acosaba con comentarios de grueso calibre, incluso frente a sus compañeras.
Peduzine asegura que el trato que recibió por parte del técnico Núñez fue bueno, aunque reconoció que su forma de ser y su vocabulario chocaban con algunas jugadoras del equipo.
“El trato del profe hacia mí fue normal, él conmigo no tuvo ningún tipo de abuso. Si Nicole dice eso es porque de pronto a ella sí le pasó, no voy a entrar a calificar eso”, manifestó.
“Cada técnico tiene su forma de ser, de pronto el profe Núñez es un poco más abierto. Él mandaba cosas en el grupo, pero ya depende de la forma como cada jugadora lo viera. De pronto acá en la Costa el trato es diferente, de pronto nosotros acá estamos acostumbrados a escuchar vulgaridades o cosas que no se oyen en el interior, palabras que acá son normales y allá en el interior no. Entonces yo entiendo que hay cosas que a algunas jugadoras les molestaba, sobretodo porque somos mujeres, somos más delicadas. Sí, algunas hacían comentarios, porque pensaban que el profe era guache, pero nunca lo vi a él sobrepasándose conmigo o con alguna del equipo. Nicole es la única que ha salido a denunciar esas cosas”, agregó.
La arquera Sandra Sepúlveda, que hoy se encuentra sin equipo, apoyó la denuncia de Regnier. Dejó claro que nunca vio que Núñez se sobrepasara con alguna de las jugadoras del equipo, pero sí asegura que el trato no era el adecuado y que su comportamiento en el grupo de Whatsapp del equipo era irrespetuoso.
“Yo siempre estuve al margen porque soy una persona muy respetuosa, pero algunas cosas de las que Nicole dice son ciertas, especialmente en lo de los comentarios vulgares. Él en el grupo —de Whatsapp— sí mandaba fotos obscenas y de porno. Era muy incómodo trabajar con él. Pero bueno, uno como profesional obviaba eso y se centraba en lo deportivo”, asegura.
“Que yo haya sabido que se sobrepasó con alguna, no. Si escuchaba de comentarios vulgares y malintencionados, pero que alguna haya dicho que a mí me trata así o él ha intentado tal cosa, no”, expresó.
Sepúlveda aseveró que sí hubo muchos choques entre Regnier y Núñez, y que en más de una oportunidad la jugadora caleña le pidió mesura en su comportamiento.
“Nicole le decía mucho que la respetara, pero él insistía. Incluso yo me salí del grupo de las Tiburonas porque me parecía una falta de respeto que él, como entrenador, estuviera mandando imágenes obscenas o diciendo cosas que no tenían nada que ver con la dirigencia del equipo”.
Leidy Ríos fue otra de los Tiburonas que decidió hablar del tema. La jugadora defendió al entrenador, pero no quiso calificar ni entrar a juzgar a Regnier.
“No sé si es verdad o mentira lo que dice Nicole. En el momento que supuestamente lo hizo yo no estaba presente. Si Nicole dice que lo hacía en el grupo donde estábamos todas, la verdad no me parece, yo a él nunca lo vi con ningún irrespeto hacia nosotras. Pues sí, era un poco recochero, pero conmigo y con mis compañeras nunca se sobrepasó”, concluyó.
En su denuncia Regnier manifestó que Núñez la acosaba con comentarios de grueso calibre, incluso frente a sus compañeras de equipo.
“Fue un tema bastante grave el tema de acoso y abuso. Es un tipo muy irrespetuoso, tuve muchísimos inconvenientes y estuve a punto de renunciar más de 10 veces por toda las ‘guachadas’ (comentarios groseros) y las barbaridades que me decía delante del grupo”, dijo.
“Era muy delicada —la situación con Núñez en el Junior— y pues todos lo sabían. Es más, él escribía y mandaba fotos terribles por el grupo que teníamos, que se llamaba ‘Las Tiburonas’. Estaba todo el equipo, la delegaba del equipo, estaba gente también de arriba, de las oficinas, y no pasaba nada”, agregó.
EL HERALDO contactó Álvaro Núñez para conocer su versión, pero el entrenador no quiso referirse al tema. Aseguró que dejará todo en manos de sus abogados.
 
",," Las jugadoras Sandra Sepúlveda, Kelis Peduzine y Leidy Ríos hablaron de la denuncia que realizó Nicole Regnier contra el técnico Álvaro Núñez. Unas ratifican lo dicho, otras defienden al entrenador.
","“Sí mandaba porno y cosas obscenas, pero no vi que se sobrepasó con alguna”",https://www.elheraldo.co/rincon-juniorista/si-mandaba-porno-y-cosas-obscenas-pero-no-vi-que-se-sobrepaso-con-alguna-710535
Rafael Castillo Vizcaíno,"
Definitivamente ningún jugador de Junior se encuentra contagiado de coronavirus, según confirmó el alcalde de Barranquilla, Jaime Pumarejo, en la noche de este jueves (6:45 p.m.), a través de una publicación en su cuenta de Twitter.
“¡Buenas noticias! Las pruebas de coronavirus a las que se sometieron los jugadores del Junior salieron negativas. Muchachos, ¡entre todos nos cuidamos! #QuédateEnLaCasa”, trinó Pumarejo.

¡Buenas noticias! Las pruebas de coronavirus a las que se sometieron los jugadores del @JuniorClubSA salieron negativas. Muchachos, ¡entre todos nos cuidamos! #QuédateEnLaCasa
— Jaime Pumarejo (@jaimepumarejo) March 19, 2020

Una hora antes, Junior salió a desmentir públicamente una serie de chismes y rumores que señalaban que dos o tres jugadores del equipo se encontraban contagiados con coronavirus.
El club tiburón aclaró mediante un comunicado que todo el plantel se encuentra en aislamiento individual y que ninguno de sus integrantes presenta síntomas de la enfermedad que azota a todo el planeta.
De nuevo Iván Valenciano
Iván René Valenciano, goleador histórico del cuadro juniorista, fue el principal emisor de los runrunes alrededor del equipo de sus amores y la pandemia, a través de un programa en Espn.
‘El Bombardero’, que anteriormente había protagonizado imprudencias y generado controversias por opiniones y especulaciones suyas sobre Junior, incurrió en lo mismo al afirmar que dos jugadores rojiblancos, sin mencionar nombres, se encontraban contagiados de covid-19. Además, dio a entender que Teófilo Gutiérrez tenía sintomatología de la enfermedad.
Aunque no lo nombra, es claro que el comunicado de Junior hizo clara alusión a los rumores propagados por Valenciano.
El comunicado de Junior
“A raíz de la información que circula en algunos medios nacionales y que no van acorde con la actualidad de nuestro club, nos permitimos comunicar:
Junior, conjuntamente con la Secretaría de Salud Distrital, realizó pruebas de tamizaje, el martes 17 de marzo, a un grupo de jugadores y miembros del cuerpo técnico rojiblanco como medida preventiva por la emergencia sanitaria que se vive en el mundo y después del viaje a territorio ecuatoriano para disputar el partido de Conmebol Libertadores frente a Independiente del Valle.
Debemos informar que a la fecha, en Barranquilla, son tres los casos confirmados por el Ministerio de Salud Nacional de covid-19. Ninguno es deportista y tampoco de nuestra institución. 
Estamos a la espera de los resultados después de los análisis realizados (ya fueron dados a conocer por Pumarejo).
Hasta el momento todos los integrantes del plantel profesional se encuentran en aislamiento preventivo y sin síntomas sugestivos de la enfermedad.
Cualquier información que se diga en estos momentos es mera especulación.
Junior es respetuoso de los protocolos y organismos encargados de entregar la información oficial sobre la emergencia sanitaria mundial que padecemos”.    

Información importante para la opinión pública. pic.twitter.com/lxMSL8otDb
— Club Junior FC (@JuniorClubSA) March 19, 2020
 ",," El alcalde de Barranquilla confirmó que ningún integrante del equipo rojiblanco se encuentra contagiado con la enfermedad. Así se terminan de desmentir una serie de rumores que habían surgido (uno emitido por Iván Valenciano) y que generaron un comunicado del club.
",“Pruebas de coronavirus a jugadores de Junior resultaron negativas”: Jaime Pumarejo,https://www.elheraldo.co/rincon-juniorista/pruebas-de-coronavirus-jugadores-de-junior-resultaron-negativas-jaime-pumarejo
William González Badillo,"
Sherman Cárdenas trata de aprovechar el paro obligado de actividades, por el coronavirus, para estar tranquilo en casa, pendiente de los suyos a la distancia. El volante santandereano, de 30 años, no podrá compartir con su familia en estos días, ya que toda se encuentra en Bucaramanga, su ciudad natal.
“Es más dura la rutina en estos días en los que no hay actividad porque no estoy con la familia. Ahora estoy con un primo que me visita, pero el resto está en Bucaramanga. Trato de hablar constantemente con ellos para saber cómo están y para hacer más llevadera esta para”, manifestó el volante creativo en diálogo con EL HERALDO.
El jugador, que también se realizó la prueba del coronavirus, junto con sus otros compañeros de equipo, espera que todo este duro momento para el país y el mundo pase rápido y las cosas vuelvan a la normalidad. Eso sí, ve acertado que las actividades futbolísticas, por lo pronto, se frenen, teniendo en cuenta que corrían muchos riesgos si seguían con la rutina normal del día a día.
“Lo más importante ahora es la salud de todos nosotros como futbolistas y de todos los colombianos. Hay que darle mucha importancia a esto, porque es algo que ha hecho mucho daño a nivel mundial. Se corría mucho riesgo si seguíamos jugando o entrenando. Ya toca sacarle lo positivo a esta dura experiencia. Yo no puedo compartir con mi familia, pero mis compañeros sí, así que me alegro mucho por ellos”, expresó.
Sherman sigue las instrucciones de los preparadores físicos y los médicos del equipo. Aprovecha el tiempo para ejercitarse en casa y trata de cumplir con la dieta establecida por el club.
“Nos han mandado ejercicios de movimientos cortos para no perder la fuerza y obviamente una dieta estricta. A mí no me da duro porque yo siempre he tratado de cuidarme con la comida. Ya uno es un profesional y sabe cómo ejercitarse y cuidar su cuerpo”, dijo.
“Por otro lado, también trato de quedarme en casa, es lo más sano para evitar cualquier cosa. La clave en esto es mantener la calma y tener mucha paciencia. Es duro porque uno está acostumbrado a estar siempre en movimiento, en el corre corre del día a día, pero hoy todo eso pasa a un segundo plano porque lo más importante hoy es la salud de todos los colombianos, por eso hay que seguir los ordenamientos establecidos por autoridades sanitarias y el Gobierno”, agregó.
El creativo cree que si esta pausa afecta al equipo en la parte física, será una afectación general para todos los clubes del fútbol colombiano, así que no le da importancia a eso.
“Es algo general, todos los equipos pararon, así que nos va a afectar a todos. Yo pienso que si nos cuidamos como profesionales, no debe afectarnos tanto. Pero como dije, hoy eso pasa a un segundo plano, porque lo más importante es la salud de todas las personas”, concluyó el jugador.
",," El jugador habló con EL HERALDO de cómo vive estos días. Afirma que hoy lo más importante es la salud de todos.
",“El receso me da más duro porque no tengo a mi familia acá”: Sherman Cárdenas,https://www.elheraldo.co/rincon-juniorista/el-receso-me-da-mas-duro-porque-no-tengo-mi-familia-aca-sherman-cardenas-710251
William González Badillo,"
Julio Comesaña disfruta de sus días en casa. El DT rojiblanco aprovecha esta para obligada para compartir en familia y dedicar tiempo a la lectura. Está atento a todas las indicaciones y toma con calma la orden de aislamiento del presidente Iván Duque a las personas mayores de 70 años (él tiene 72).
“Yo tengo el cuero muy duro, hermano. Tengo 72 años y desde los 19 me fui de mi casa a andar por ahí por cuestiones del fútbol. Cuando a uno un médico le dice ‘usted tiene cáncer’, no te alcanzas a imaginar la sensación que te da. Después de pasar por estas cosas, lo demás va y viene. Que a mí me digan que me tengo que quedar encerrado en mi casa por esto y lo otro, pues yo sé el encierro que debo que tener, yo sé que mi organismo tiene todo lo necesario para responder a situaciones. Si uno está cuidado, si uno se alimenta sanamente, si tiene una vida sana, yo sé que tengo más posibilidades de que no me pase nada, y si me pasa, pues veo cómo lo enfrento”, expresó en diálogo con EL HERALDO.
Independiente de cualquier cosa, Comesaña está dispuesto a cumplir con todos los ordenamientos y las recomendaciones dadas por las autoridades sanitarias y por el Gobierno.
“Yo estoy muy tranquilo, tratando de cumplir con lo que las autoridades sanitarias y el Gobierno piden, porque uno debe ser solidario, pensar no solamente en uno sino en los demás. Yo no voy a hacer nada que atente contra mí y contra otras personas. Estoy tranquilo acá en mi casa, aprovechando para trabajar acá en cosas que no tengo tiempo, para leer, para compartir con mi familia, con la gente que está en mi casa, con el perro, con el gato, con todos los que están acá”, manifestó.
El entrenador tiburón le saca el lado positivo a esta dura situación que vive el país y el mundo entero ante la propagación del coronavirus. Cree que todos debemos aprovechar el momento para reflexionar y compartir con los nuestros.
“Esta es una situación que uno tiene que reflexionar y mirarla desde un punto de vista bueno, porque uno no está nunca en la casa. Uno habla de la familia, lo primordial que es la familia, y resulta que uno nunca está en la casa. Así que estas son vivencias que sirven de alguna manera. Lo otro es el miedo que nos meten. Yo pienso que el organismo de uno, si uno está cuidado, puede dar respuesta a muchas cosas. Pero con el miedo es muy difícil, el miedo te hace daño, te hace mal”, dijo.
Comesaña trata de mantener la calma en medio de la tempestad, manifestando que el día a día les irá marcando las pautas a seguir en el aspecto laboral.
“Yo pienso que no hay manera de dar respuestas exactas a esto, el día a día nos irá marcando cómo van las cosas. Nosotros estamos tomando prevenciones en el sentido que los futbolistas ya han recibido material por parte de (Alejandro) Cáceres y de (César) Gaitán (preparadores físicos), han recibido lo del tema alimenticio, la dieta que deben seguir para no engordarse. Nosotros estamos atentos a cualquier cuestión de comienzo de actividad, cuando corresponda. Estamos revisando permanentemente todo. Cada día trae cosas nuevas y nosotros estamos atentos también si tenemos que modificar algo o hacer algo diferente”.
Comesaña recalcó que primera vez en su larga trayectoria vive una situación similar a la actual e invita a la gente a aprender de esta dura prueba.
“Es una experiencia que no recuerdo haber tenido, ha habido algunos temas, pero no de parar el torneo, de dejar de trabajar. Es una experiencia nueva, bueno, vamos a vivirla y vamos a aprender de ella”, concluyó.
",," EL HERALDO habló con el técnico del Junior sobre esta dura experiencia. El orientador colombo-uruguayo asegura que trata de cumplir con todos los ordenamientos y las recomendaciones de las autoridades sanitarias y el Gobierno.
",Así empieza a vivir Comesaña el aislamiento obligatorio para mayores de 70 años,https://www.elheraldo.co/rincon-juniorista/asi-empieza-vivir-comesana-el-aislamiento-obligatorio-para-mayores-de-70-anos
William González Badillo,"
En Junior se ponen el overol para ayudar a los más necesitados en esta crisis provocada por la pandemia del coronavirus. Los jugadores del equipo rojiblanco, a título personal, se han unido a diferentes campañas para darles una mano a esas personas vulnerables que se han visto afectadas por la cuarentena obligatoria propuesta por el gobierno para intentar frenar la propagación del COVID-19 en el país.
Mercados, almuerzos y ayudas económicas son parte de las donaciones que un grupo de jugadores ha realizado en Barranquilla y la región. Viera, incluso, también le ha dado una mano a sus compatriotas en Uruguay, donde el virus ha golpedo fuertemente la economía.
“Hago un llamado a la solidaridad. Todos sabemos que, por un tema económico, no es fácil para muchas personas hacer la cuarentena, entonces los que sí puedan ayudar que den una mano a los más necesitados. Los empresarios, en especial, que busquen la manera de no echar a sus empleados, que por el contrario les den, de una manera u otra, los recursos para poder soportar este duro momento. Todo va a pasar y va a pasar más rápido si nos ayudamos entre nosotros mismos”, dijo Viera, arquero y capitán del equipo rojiblanco en diálogo con EL HERALDO.
“La cuarentena tarde o temprano se tenía que realizar, porque es necesaria para que esto se acabe y no provoque tantos muertos. Hay que cuidar la vida nuestra y la del otro. De nosotros depende si esto es solo por unos días o por mucho más tiempo. Quiero agradecer, de paso, al gobierno local, a Elsa (Noguera) y (Jaime) a Pumarejo, porque no le han dado la espalda a la situación. Ojalá sea así hasta el final”, agregó el cancerbero tiburón, que se apoya a través de la Fundación Finsocial.
Miguel Borja también ha estado muy pendiente para dar la mano cuando se necesite a través de su fundación, que ha ayudado a gente tanto en Tierralta, Córdoba, como en Barranquilla.
“Ayer se entregaron unos mercados junto con la alcaldía de Tierralta y se hizo algo muy lindo para ayudar a familias de escaso recursos. En Barranquilla la fundación se unió para dar unos mercados. Esta es una labor que está gestionando (José Luis) Chunga para muchas familias necesitadas. Invito a las personas en Barranquilla que se unan a esto y puedan donar también su mercadito a las personas más vulnerables”, manifestó el atacante.
José Luis Chunga, por su parte, agradece la disposición de varios miembros de la familia rojiblanca para ayudar en esta excelente iniciativa.
“Esto es un tema humanitario. Las familias más necesitadas requieren de la ayuda de esas personas que tienen la bendición o la oportunidad de contribuir. Aquí es donde tiene que resaltar la parte humana y el corazón del hombre. Esto ha sido de todos los compañeros. Nosotros en el equipo tenemos algo muy claro, que cuando vamos a dar las cosas las damos de corazón. Esto ha sido un trabajo de todos, luego de ponernos de acuerdo en nuestro grupo de whatsapp. La idea es donar la mayor cantidad de mercados que podamos”, concluyó.
",," Entre todos dan la mano en medio de la crisis del coronavirus. Esperan seguir donando mercados durante la cuarentena.
",Jugadores del Junior se ponen el overol para ayudar a los más necesitados,https://www.elheraldo.co/rincon-juniorista/jugadores-del-junior-se-ponen-el-overol-para-ayudar-los-mas-necesitados-712611
